city,trip_id,train_id,line,station_name,station_sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_arrival_min,delay_departure_min,passenger_density,weather,delay_reason
Delhi,TP-000049,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2023-03-08 07:38:00,2023-03-08 07:38:00,2023-03-08 07:39:00,2023-03-08 07:39:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000050,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2023-03-08 11:00:00,2023-03-08 11:00:00,2023-03-08 11:01:00,2023-03-08 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000050,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2023-03-08 11:04:00,2023-03-08 11:04:00,2023-03-08 11:05:00,2023-03-08 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000050,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2023-03-08 11:08:00,2023-03-08 11:08:00,2023-03-08 11:09:00,2023-03-08 11:09:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000051,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2023-03-08 14:30:00,2023-03-08 14:30:00,2023-03-08 14:31:00,2023-03-08 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000051,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2023-03-08 14:34:00,2023-03-08 14:34:00,2023-03-08 14:35:00,2023-03-08 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000051,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2023-03-08 14:38:00,2023-03-08 14:38:00,2023-03-08 14:39:00,2023-03-08 14:39:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000052,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2023-03-08 18:00:00,2023-03-08 18:00:00,2023-03-08 18:01:00,2023-03-08 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000052,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2023-03-08 18:04:00,2023-03-08 18:04:00,2023-03-08 18:05:00,2023-03-08 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000052,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2023-03-08 18:08:00,2023-03-08 18:08:00,2023-03-08 18:09:00,2023-03-08 18:09:00,0.0,0.0,High,Sunny,None
Delhi,TP-000053,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2023-03-08 07:30:00,2023-03-08 07:30:00,2023-03-08 07:31:00,2023-03-08 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000053,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2023-03-08 07:34:00,2023-03-08 07:34:00,2023-03-08 07:35:00,2023-03-08 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000054,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2023-03-08 11:00:00,2023-03-08 11:00:00,2023-03-08 11:01:00,2023-03-08 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000054,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2023-03-08 11:04:00,2023-03-08 11:04:00,2023-03-08 11:05:00,2023-03-08 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000055,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2023-03-08 14:30:00,2023-03-08 14:30:00,2023-03-08 14:31:00,2023-03-08 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000055,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2023-03-08 14:34:00,2023-03-08 14:34:00,2023-03-08 14:35:00,2023-03-08 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000056,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2023-03-08 18:00:00,2023-03-08 18:00:00,2023-03-08 18:01:00,2023-03-08 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000056,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2023-03-08 18:04:00,2023-03-08 18:04:32,2023-03-08 18:05:00,2023-03-08 18:06:29,0.53,1.49,High,Sunny,Overcrowding
Delhi,TP-000057,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2023-03-09 07:30:00,2023-03-09 07:30:00,2023-03-09 07:31:00,2023-03-09 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000057,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2023-03-09 07:34:00,2023-03-09 07:34:00,2023-03-09 07:35:00,2023-03-09 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000057,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2023-03-09 07:38:00,2023-03-09 07:38:00,2023-03-09 07:39:00,2023-03-09 07:39:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000058,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2023-03-09 11:00:00,2023-03-09 11:00:00,2023-03-09 11:01:00,2023-03-09 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000058,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2023-03-09 11:04:00,2023-03-09 11:04:00,2023-03-09 11:05:00,2023-03-09 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000058,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2023-03-09 11:08:00,2023-03-09 11:08:00,2023-03-09 11:09:00,2023-03-09 11:09:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000059,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2023-03-09 14:30:00,2023-03-09 14:30:00,2023-03-09 14:31:00,2023-03-09 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000059,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2023-03-09 14:34:00,2023-03-09 14:34:00,2023-03-09 14:35:00,2023-03-09 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000059,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2023-03-09 14:38:00,2023-03-09 14:38:00,2023-03-09 14:39:00,2023-03-09 14:39:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000060,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2023-03-09 18:00:00,2023-03-09 18:00:00,2023-03-09 18:01:00,2023-03-09 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000060,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2023-03-09 18:04:00,2023-03-09 18:04:00,2023-03-09 18:05:00,2023-03-09 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000060,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2023-03-09 18:08:00,2023-03-09 18:08:00,2023-03-09 18:09:00,2023-03-09 18:09:00,0.0,0.0,High,Sunny,None
Delhi,TP-000061,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2023-03-09 07:30:00,2023-03-09 07:30:00,2023-03-09 07:31:00,2023-03-09 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000061,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2023-03-09 07:34:00,2023-03-09 07:34:00,2023-03-09 07:35:00,2023-03-09 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000062,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2023-03-09 11:00:00,2023-03-09 11:00:00,2023-03-09 11:01:00,2023-03-09 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000062,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2023-03-09 11:04:00,2023-03-09 11:04:00,2023-03-09 11:05:00,2023-03-09 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000063,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2023-03-09 14:30:00,2023-03-09 14:30:00,2023-03-09 14:31:00,2023-03-09 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000063,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2023-03-09 14:34:00,2023-03-09 14:34:00,2023-03-09 14:35:00,2023-03-09 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000064,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2023-03-09 18:00:00,2023-03-09 18:00:00,2023-03-09 18:01:00,2023-03-09 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000064,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2023-03-09 18:04:00,2023-03-09 18:04:00,2023-03-09 18:05:00,2023-03-09 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000065,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2023-03-10 07:30:00,2023-03-10 07:30:00,2023-03-10 07:31:00,2023-03-10 07:31:00,0.0,0.0,Low,Stormy,None
Delhi,TP-000065,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2023-03-10 07:34:00,2023-03-10 07:34:00,2023-03-10 07:35:00,2023-03-10 07:35:00,0.0,0.0,Low,Stormy,None
Delhi,TP-000065,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2023-03-10 07:38:00,2023-03-10 07:38:00,2023-03-10 07:39:00,2023-03-10 07:39:00,0.0,0.0,Low,Stormy,None
Delhi,TP-000066,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2023-03-10 11:00:00,2023-03-10 11:00:00,2023-03-10 11:01:00,2023-03-10 11:01:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000066,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2023-03-10 11:04:00,2023-03-10 11:04:00,2023-03-10 11:05:00,2023-03-10 11:05:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000066,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2023-03-10 11:08:00,2023-03-10 11:08:00,2023-03-10 11:09:00,2023-03-10 11:09:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000067,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2023-03-10 14:30:00,2023-03-10 14:30:00,2023-03-10 14:31:00,2023-03-10 14:31:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000067,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2023-03-10 14:34:00,2023-03-10 14:34:00,2023-03-10 14:35:00,2023-03-10 14:35:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000067,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2023-03-10 14:38:00,2023-03-10 14:38:00,2023-03-10 14:39:00,2023-03-10 14:39:00,0.0,0.0,Medium,Stormy,None
Delhi,TP-000068,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2023-03-10 18:00:00,2023-03-10 18:00:00,2023-03-10 18:01:00,2023-03-10 18:01:00,0.0,0.0,High,Stormy,None
Delhi,TP-000068,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2023-03-10 18:04:00,2023-03-10 18:04:17,2023-03-10 18:05:00,2023-03-10 18:05:59,0.28,0.98,High,Stormy,Overcrowding
Delhi,TP-000068,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2023-03-10 18:08:00,2023-03-10 18:10:03,2023-03-10 18:09:00,2023-03-10 18:11:03,2.07,2.07,High,Stormy,Weather
Delhi,TP-000069,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2023-03-10 07:30:00,2023-03-10 07:30:00,2023-03-10 07:31:00,2023-03-10 07:31:00,0.0,0.0,Low,Stormy,None
Delhi,TP-000069,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2023-03-10 07:34:00,2023-03-10 07:34:00,2023-03-10 07:35:00,2023-03-10 07:35:00,0.0,0.0,Low,Stormy,None
Delhi,TP-000070,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2023-03-10 11:00:00,2023-03-10 11:02:27,2023-03-10 11:01:00,2023-03-10 11:03:27,2.46,2.46,Medium,Stormy,Weather
Delhi,TP-000070,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2023-03-10 11:04:00,2023-03-10 11:06:11,2023-03-10 11:05:00,2023-03-10 11:07:11,2.19,2.19,Medium,Stormy,None
Delhi,TP-000071,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2023-03-10 14:30:00,2023-03-10 14:32:00,2023-03-10 14:31:00,2023-03-10 14:33:00,2.01,2.01,Medium,Stormy,Weather
Delhi,TP-000071,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2023-03-10 14:34:00,2023-03-10 14:35:48,2023-03-10 14:35:00,2023-03-10 14:36:48,1.81,1.81,Medium,Stormy,None
Delhi,TP-000072,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2023-03-10 18:00:00,2023-03-10 18:00:00,2023-03-10 18:01:00,2023-03-10 18:01:00,0.0,0.0,High,Stormy,None
Delhi,TP-000072,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2023-03-10 18:04:00,2023-03-10 18:04:00,2023-03-10 18:05:00,2023-03-10 18:05:00,0.0,0.0,High,Stormy,None
Delhi,TP-000073,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2023-03-11 07:30:00,2023-03-11 07:30:00,2023-03-11 07:31:00,2023-03-11 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000073,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2023-03-11 07:34:00,2023-03-11 07:34:00,2023-03-11 07:35:00,2023-03-11 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000073,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2023-03-11 07:38:00,2023-03-11 07:38:00,2023-03-11 07:39:00,2023-03-11 07:39:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000074,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2023-03-11 11:00:00,2023-03-11 11:00:00,2023-03-11 11:01:00,2023-03-11 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000074,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2023-03-11 11:04:00,2023-03-11 11:04:00,2023-03-11 11:05:00,2023-03-11 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000074,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2023-03-11 11:08:00,2023-03-11 11:08:00,2023-03-11 11:09:00,2023-03-11 11:09:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000075,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2023-03-11 14:30:00,2023-03-11 14:30:00,2023-03-11 14:31:00,2023-03-11 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000075,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2023-03-11 14:34:00,2023-03-11 14:34:00,2023-03-11 14:35:00,2023-03-11 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000075,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2023-03-11 14:38:00,2023-03-11 14:38:00,2023-03-11 14:39:00,2023-03-11 14:39:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000076,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2023-03-11 18:00:00,2023-03-11 18:00:00,2023-03-11 18:01:00,2023-03-11 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000076,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2023-03-11 18:04:00,2023-03-11 18:04:00,2023-03-11 18:05:00,2023-03-11 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000076,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2023-03-11 18:08:00,2023-03-11 18:08:00,2023-03-11 18:09:00,2023-03-11 18:09:00,0.0,0.0,High,Sunny,None
Delhi,TP-000077,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2023-03-11 07:30:00,2023-03-11 07:30:00,2023-03-11 07:31:00,2023-03-11 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000077,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2023-03-11 07:34:00,2023-03-11 07:34:00,2023-03-11 07:35:00,2023-03-11 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000078,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2023-03-11 11:00:00,2023-03-11 11:00:00,2023-03-11 11:01:00,2023-03-11 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000078,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2023-03-11 11:04:00,2023-03-11 11:04:00,2023-03-11 11:05:00,2023-03-11 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000079,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2023-03-11 14:30:00,2023-03-11 14:30:00,2023-03-11 14:31:00,2023-03-11 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000079,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2023-03-11 14:34:00,2023-03-11 14:34:00,2023-03-11 14:35:00,2023-03-11 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000080,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2023-03-11 18:00:00,2023-03-11 18:00:00,2023-03-11 18:01:00,2023-03-11 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000080,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2023-03-11 18:04:00,2023-03-11 18:04:00,2023-03-11 18:05:00,2023-03-11 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000081,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2024-03-01 07:30:00,2024-03-01 07:30:00,2024-03-01 07:31:00,2024-03-01 07:31:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000081,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2024-03-01 07:34:00,2024-03-01 07:34:00,2024-03-01 07:35:00,2024-03-01 07:35:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000081,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2024-03-01 07:38:00,2024-03-01 07:38:00,2024-03-01 07:39:00,2024-03-01 07:39:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000082,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2024-03-01 11:00:00,2024-03-01 11:00:00,2024-03-01 11:01:00,2024-03-01 11:01:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000082,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2024-03-01 11:04:00,2024-03-01 11:04:00,2024-03-01 11:05:00,2024-03-01 11:05:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000082,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2024-03-01 11:08:00,2024-03-01 11:08:00,2024-03-01 11:09:00,2024-03-01 11:09:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000083,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2024-03-01 14:30:00,2024-03-01 14:30:00,2024-03-01 14:31:00,2024-03-01 14:31:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000083,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2024-03-01 14:34:00,2024-03-01 14:34:00,2024-03-01 14:35:00,2024-03-01 14:35:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000083,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2024-03-01 14:38:00,2024-03-01 14:38:00,2024-03-01 14:39:00,2024-03-01 14:39:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000084,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2024-03-01 18:00:00,2024-03-01 18:00:00,2024-03-01 18:01:00,2024-03-01 18:01:00,0.0,0.0,High,Overcast,None
Delhi,TP-000084,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2024-03-01 18:04:00,2024-03-01 18:04:54,2024-03-01 18:05:00,2024-03-01 18:07:15,0.91,2.27,High,Overcast,Overcrowding
Delhi,TP-000084,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2024-03-01 18:08:00,2024-03-01 18:09:18,2024-03-01 18:09:00,2024-03-01 18:10:58,1.3,1.97,High,Overcast,Overcrowding
Delhi,TP-000085,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2024-03-01 07:30:00,2024-03-01 07:30:00,2024-03-01 07:31:00,2024-03-01 07:31:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000085,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2024-03-01 07:34:00,2024-03-01 07:34:00,2024-03-01 07:35:00,2024-03-01 07:35:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000086,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2024-03-01 11:00:00,2024-03-01 11:00:00,2024-03-01 11:01:00,2024-03-01 11:01:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000086,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2024-03-01 11:04:00,2024-03-01 11:04:00,2024-03-01 11:05:00,2024-03-01 11:05:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000087,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2024-03-01 14:30:00,2024-03-01 14:30:00,2024-03-01 14:31:00,2024-03-01 14:31:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000087,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2024-03-01 14:34:00,2024-03-01 14:34:00,2024-03-01 14:35:00,2024-03-01 14:35:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000088,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2024-03-01 18:00:00,2024-03-01 18:00:00,2024-03-01 18:01:00,2024-03-01 18:01:00,0.0,0.0,High,Overcast,None
Delhi,TP-000088,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2024-03-01 18:04:00,2024-03-01 18:04:00,2024-03-01 18:05:00,2024-03-01 18:05:00,0.0,0.0,High,Overcast,None
Delhi,TP-000089,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2024-03-02 07:30:00,2024-03-02 07:30:00,2024-03-02 07:31:00,2024-03-02 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000089,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2024-03-02 07:34:00,2024-03-02 07:34:00,2024-03-02 07:35:00,2024-03-02 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000089,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2024-03-02 07:38:00,2024-03-02 07:38:00,2024-03-02 07:39:00,2024-03-02 07:39:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000090,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2024-03-02 11:00:00,2024-03-02 11:00:00,2024-03-02 11:01:00,2024-03-02 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000090,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2024-03-02 11:04:00,2024-03-02 11:04:00,2024-03-02 11:05:00,2024-03-02 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000090,TRN-DEL-YEL-02,Yellow Line,AIIMS,3,2024-03-02 11:08:00,2024-03-02 11:08:00,2024-03-02 11:09:00,2024-03-02 11:09:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000091,TRN-DEL-YEL-03,Yellow Line,AIIMS,1,2024-03-02 14:30:00,2024-03-02 14:30:00,2024-03-02 14:31:00,2024-03-02 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000091,TRN-DEL-YEL-03,Yellow Line,Central Secretariat,2,2024-03-02 14:34:00,2024-03-02 14:34:00,2024-03-02 14:35:00,2024-03-02 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000091,TRN-DEL-YEL-03,Yellow Line,Adarsh Nagar,3,2024-03-02 14:38:00,2024-03-02 14:38:00,2024-03-02 14:39:00,2024-03-02 14:39:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000092,TRN-DEL-YEL-04,Yellow Line,Adarsh Nagar,1,2024-03-02 18:00:00,2024-03-02 18:00:00,2024-03-02 18:01:00,2024-03-02 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000092,TRN-DEL-YEL-04,Yellow Line,Central Secretariat,2,2024-03-02 18:04:00,2024-03-02 18:04:00,2024-03-02 18:05:00,2024-03-02 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000092,TRN-DEL-YEL-04,Yellow Line,AIIMS,3,2024-03-02 18:08:00,2024-03-02 18:09:22,2024-03-02 18:09:00,2024-03-02 18:12:05,1.38,3.09,High,Sunny,Overcrowding
Delhi,TP-000093,TRN-DEL-BLU-01,Blue Line,Dwarka Sector 21,1,2024-03-02 07:30:00,2024-03-02 07:30:00,2024-03-02 07:31:00,2024-03-02 07:31:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000093,TRN-DEL-BLU-01,Blue Line,Akshardham,2,2024-03-02 07:34:00,2024-03-02 07:34:00,2024-03-02 07:35:00,2024-03-02 07:35:00,0.0,0.0,Low,Sunny,None
Delhi,TP-000094,TRN-DEL-BLU-02,Blue Line,Akshardham,1,2024-03-02 11:00:00,2024-03-02 11:00:00,2024-03-02 11:01:00,2024-03-02 11:01:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000094,TRN-DEL-BLU-02,Blue Line,Dwarka Sector 21,2,2024-03-02 11:04:00,2024-03-02 11:04:00,2024-03-02 11:05:00,2024-03-02 11:05:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000095,TRN-DEL-BLU-03,Blue Line,Dwarka Sector 21,1,2024-03-02 14:30:00,2024-03-02 14:30:00,2024-03-02 14:31:00,2024-03-02 14:31:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000095,TRN-DEL-BLU-03,Blue Line,Akshardham,2,2024-03-02 14:34:00,2024-03-02 14:34:00,2024-03-02 14:35:00,2024-03-02 14:35:00,0.0,0.0,Medium,Sunny,None
Delhi,TP-000096,TRN-DEL-BLU-04,Blue Line,Akshardham,1,2024-03-02 18:00:00,2024-03-02 18:00:00,2024-03-02 18:01:00,2024-03-02 18:01:00,0.0,0.0,High,Sunny,None
Delhi,TP-000096,TRN-DEL-BLU-04,Blue Line,Dwarka Sector 21,2,2024-03-02 18:04:00,2024-03-02 18:04:00,2024-03-02 18:05:00,2024-03-02 18:05:00,0.0,0.0,High,Sunny,None
Delhi,TP-000097,TRN-DEL-YEL-01,Yellow Line,AIIMS,1,2024-03-03 07:30:00,2024-03-03 07:30:00,2024-03-03 07:31:00,2024-03-03 07:31:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000097,TRN-DEL-YEL-01,Yellow Line,Central Secretariat,2,2024-03-03 07:34:00,2024-03-03 07:34:00,2024-03-03 07:35:00,2024-03-03 07:35:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000097,TRN-DEL-YEL-01,Yellow Line,Adarsh Nagar,3,2024-03-03 07:38:00,2024-03-03 07:38:00,2024-03-03 07:39:00,2024-03-03 07:39:00,0.0,0.0,Low,Overcast,None
Delhi,TP-000098,TRN-DEL-YEL-02,Yellow Line,Adarsh Nagar,1,2024-03-03 11:00:00,2024-03-03 11:00:00,2024-03-03 11:01:00,2024-03-03 11:01:00,0.0,0.0,Medium,Overcast,None
Delhi,TP-000098,TRN-DEL-YEL-02,Yellow Line,Central Secretariat,2,2024-03-03 11:04:00,2024-03-03 11:04:00,2024-03-03 11:05:00,2024-03-03 11:05:00,0.0,0.0,Medium,Overcast,None
